episode_id,condition,mode,configuration,method,day,case_id,attempt_number,timestep,solver_name,solver_status,solver_relative_gap,configured_mip_gap,configured_time_limit_seconds,configured_gap_met,solver_wall_seconds,solver_lower_bound,solver_upper_bound,solver_fallback_used,workbook,workbook_sha256,run_signature_sha256
md_charger_derating__altruistic__agent_trigger_only__r001,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,4,31,gurobi,ok/optimal,0.019774157058,0.02,300.0,True,0.917955,139.7891216422656,142.6090963106653,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r001\day_3.xlsx,fcfbfde21ba6871dbc15031db964ab35a0c340a723f516fc0b620f2c9dcb3c1d,f8dbf98057eb487a411fe7ce4b4f5544711685ea7fc842620ccae2ec133068bd
md_charger_derating__altruistic__agent_trigger_only__r002,derating,altruistic,agent_trigger_only,agent,1,md_charger_derating_day1,1,24,gurobi,ok/optimal,0.019127875292,0.02,300.0,True,1.191135,149.4733754396439,152.388238664862,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r002\day_1.xlsx,fe4b10e9b80e8cf04f769122e89541e955f06233d02e6a4ffa6e0dcb20045cf5,53623e3dc769eeae26fb4c1ac36518c377cf97c8794a049845549f770e01904c
md_charger_derating__altruistic__agent_trigger_only__r002,derating,altruistic,agent_trigger_only,agent,2,md_charger_derating_day2,1,1,gurobi,ok/optimal,0.01991881844,0.02,300.0,True,4.817674,497.0787237767798,507.1811734877384,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r002\day_2.xlsx,96ed428836d8171f6baa89506498a0bcc90be385ddff927801e0cddb5162a638,1b7b7ad87dd5f707828c896bcb9df98cf7bf4121a8c4be1a61c74e44b649f303
md_charger_derating__altruistic__agent_trigger_only__r002,derating,altruistic,agent_trigger_only,agent,2,md_charger_derating_day2,2,1,gurobi,ok/optimal,0.019913522245,0.02,300.0,True,2.498826,503.0980012299314,513.3200106811906,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r002\day_2.xlsx,96ed428836d8171f6baa89506498a0bcc90be385ddff927801e0cddb5162a638,1b7b7ad87dd5f707828c896bcb9df98cf7bf4121a8c4be1a61c74e44b649f303
md_charger_derating__altruistic__agent_trigger_only__r002,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,1,1,gurobi,ok/optimal,0.019095796271,0.02,300.0,True,6.684372,496.4584818495213,506.1233094550409,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r002\day_3.xlsx,20b8edf7b08bb2cab089c36238e5ee1c22f3cb73b2ead745c8945f5009560184,c28cbb2645345141fa7e3d42b2f4b6401272dde3e93ee0031081f6a2459134a9
md_charger_derating__altruistic__agent_trigger_only__r002,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,2,1,gurobi,ok/optimal,0.019994042307,0.02,300.0,True,5.967308,500.9173069851066,511.137001824346,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r002\day_3.xlsx,20b8edf7b08bb2cab089c36238e5ee1c22f3cb73b2ead745c8945f5009560184,c28cbb2645345141fa7e3d42b2f4b6401272dde3e93ee0031081f6a2459134a9
md_charger_derating__altruistic__agent_trigger_only__r002,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,3,31,gurobi,ok/optimal,0.018615981188,0.02,300.0,True,0.27857,140.6969061568379,143.3658012152991,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r002\day_3.xlsx,20b8edf7b08bb2cab089c36238e5ee1c22f3cb73b2ead745c8945f5009560184,c28cbb2645345141fa7e3d42b2f4b6401272dde3e93ee0031081f6a2459134a9
md_charger_derating__altruistic__agent_trigger_only__r002,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,4,31,gurobi,ok/optimal,0.019774157058,0.02,300.0,True,0.310433,139.7891216422656,142.6090963106653,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r002\day_3.xlsx,20b8edf7b08bb2cab089c36238e5ee1c22f3cb73b2ead745c8945f5009560184,c28cbb2645345141fa7e3d42b2f4b6401272dde3e93ee0031081f6a2459134a9
md_charger_derating__altruistic__agent_trigger_only__r003,derating,altruistic,agent_trigger_only,agent,1,md_charger_derating_day1,1,24,gurobi,ok/optimal,0.019127875292,0.02,300.0,True,0.544782,149.4733754396439,152.388238664862,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r003\day_1.xlsx,c424ba362075a16bbbc5ae36af4684322f23a2358d5ab11ca34680b74d696392,bf671d3d10fcde9eed50b18b7694c8294ea192531b2af2bf5207c1a0feb994bf
md_charger_derating__altruistic__agent_trigger_only__r003,derating,altruistic,agent_trigger_only,agent,2,md_charger_derating_day2,1,1,gurobi,ok/optimal,0.01991881844,0.02,300.0,True,4.239944,497.0787237767798,507.1811734877384,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r003\day_2.xlsx,770b1a5ac43b0e619f9d99f53c5dce6722e5af32b6063adc3c88f5d49e1a4d5a,a6ae5b44c44ea1bbc7d11b2d988a29c47d6c28cb5861eb25587260b7546fdcd3
md_charger_derating__altruistic__agent_trigger_only__r003,derating,altruistic,agent_trigger_only,agent,2,md_charger_derating_day2,2,1,gurobi,ok/optimal,0.019913522245,0.02,300.0,True,2.508409,503.0980012299314,513.3200106811906,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r003\day_2.xlsx,770b1a5ac43b0e619f9d99f53c5dce6722e5af32b6063adc3c88f5d49e1a4d5a,a6ae5b44c44ea1bbc7d11b2d988a29c47d6c28cb5861eb25587260b7546fdcd3
md_charger_derating__altruistic__agent_trigger_only__r003,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,1,1,gurobi,ok/optimal,0.019095796271,0.02,300.0,True,6.369854,496.4584818495213,506.1233094550409,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r003\day_3.xlsx,3d414f40cae3aeef9cc6ad758ed7d31c540eb4ea28fba5e0245939a301348a3f,70ced9fdfb39d116b0d9c8c42b9e9b2cf6b8c10158f7999238c95a1dedc56f57
md_charger_derating__altruistic__agent_trigger_only__r003,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,2,1,gurobi,ok/optimal,0.019994042307,0.02,300.0,True,6.014594,500.9173069851066,511.137001824346,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r003\day_3.xlsx,3d414f40cae3aeef9cc6ad758ed7d31c540eb4ea28fba5e0245939a301348a3f,70ced9fdfb39d116b0d9c8c42b9e9b2cf6b8c10158f7999238c95a1dedc56f57
md_charger_derating__altruistic__agent_trigger_only__r003,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,3,31,gurobi,ok/optimal,0.018615981188,0.02,300.0,True,0.275119,140.6969061568379,143.3658012152991,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r003\day_3.xlsx,3d414f40cae3aeef9cc6ad758ed7d31c540eb4ea28fba5e0245939a301348a3f,70ced9fdfb39d116b0d9c8c42b9e9b2cf6b8c10158f7999238c95a1dedc56f57
md_charger_derating__altruistic__agent_trigger_only__r003,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,4,31,gurobi,ok/optimal,0.019774157058,0.02,300.0,True,0.319749,139.7891216422656,142.6090963106653,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r003\day_3.xlsx,3d414f40cae3aeef9cc6ad758ed7d31c540eb4ea28fba5e0245939a301348a3f,70ced9fdfb39d116b0d9c8c42b9e9b2cf6b8c10158f7999238c95a1dedc56f57
md_charger_derating__altruistic__agent_trigger_only__r004,derating,altruistic,agent_trigger_only,agent,1,md_charger_derating_day1,1,24,gurobi,ok/optimal,0.010069308295,0.02,300.0,True,0.550583,150.853794509153,152.388238664862,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r004\day_1.xlsx,7900e5f4e58bad935fbd2a09164790265c0503b0ad6270b6f6472a1c82e21118,9acda620febded7f13ee053ca91f1067b419575cd9054ebcccccbbb1ccdbfbc3
md_charger_derating__altruistic__agent_trigger_only__r004,derating,altruistic,agent_trigger_only,agent,2,md_charger_derating_day2,1,1,gurobi,ok/optimal,0.01991881844,0.02,300.0,True,5.234042,497.0787237767798,507.1811734877384,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r004\day_2.xlsx,a1a84737af0913470ad1afdf741d80803fb66fd1111ada6b2ea3648d3cc20e4c,8708991d17dbfecf83bfd3db608e220972e99a0fe2b2f8a7fabe7ffcf0b836cf
md_charger_derating__altruistic__agent_trigger_only__r004,derating,altruistic,agent_trigger_only,agent,2,md_charger_derating_day2,2,1,gurobi,ok/optimal,0.019913522245,0.02,300.0,True,2.623091,503.0980012299314,513.3200106811906,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r004\day_2.xlsx,a1a84737af0913470ad1afdf741d80803fb66fd1111ada6b2ea3648d3cc20e4c,8708991d17dbfecf83bfd3db608e220972e99a0fe2b2f8a7fabe7ffcf0b836cf
md_charger_derating__altruistic__agent_trigger_only__r004,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,1,1,gurobi,ok/optimal,0.019095796271,0.02,300.0,True,6.44617,496.4584818495213,506.1233094550409,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r004\day_3.xlsx,7d4b254e4d563eb163ae1ced5177cb1e1bdb35a3c8cee1992d545807004178b8,af3b4ed6382321bab3d3da739c527f5686c812e4e1c4f8dd31e8c0811f04b234
md_charger_derating__altruistic__agent_trigger_only__r004,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,2,1,gurobi,ok/optimal,0.019994042307,0.02,300.0,True,6.19674,500.9173069851066,511.137001824346,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r004\day_3.xlsx,7d4b254e4d563eb163ae1ced5177cb1e1bdb35a3c8cee1992d545807004178b8,af3b4ed6382321bab3d3da739c527f5686c812e4e1c4f8dd31e8c0811f04b234
md_charger_derating__altruistic__agent_trigger_only__r004,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,3,31,gurobi,ok/optimal,0.018615981188,0.02,300.0,True,0.296503,140.6969061568379,143.3658012152991,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r004\day_3.xlsx,7d4b254e4d563eb163ae1ced5177cb1e1bdb35a3c8cee1992d545807004178b8,af3b4ed6382321bab3d3da739c527f5686c812e4e1c4f8dd31e8c0811f04b234
md_charger_derating__altruistic__agent_trigger_only__r004,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,4,31,gurobi,ok/optimal,0.019774157058,0.02,300.0,True,0.358272,139.7891216422656,142.6090963106653,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r004\day_3.xlsx,7d4b254e4d563eb163ae1ced5177cb1e1bdb35a3c8cee1992d545807004178b8,af3b4ed6382321bab3d3da739c527f5686c812e4e1c4f8dd31e8c0811f04b234
md_charger_derating__altruistic__agent_trigger_only__r005,derating,altruistic,agent_trigger_only,agent,1,md_charger_derating_day1,1,24,gurobi,ok/optimal,0.019127875292,0.02,300.0,True,0.596699,149.4733754396439,152.388238664862,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r005\day_1.xlsx,e75c293c2a6f3f88e728ca6c699f3a3a9891667bd7e01773d008cdaa0bbd9747,7cca343421227ad424e2e597daaef077d4c9b5ddc6d1f7afc7cfc314584c293c
md_charger_derating__altruistic__agent_trigger_only__r005,derating,altruistic,agent_trigger_only,agent,2,md_charger_derating_day2,1,1,gurobi,ok/optimal,0.01991881844,0.02,300.0,True,5.394053,497.0787237767798,507.1811734877384,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r005\day_2.xlsx,1bf23da1693640b50918565ee1f723d372563585227d806c20c69eed1c1633c2,200c40ebaa29be8d348c75a50c6e2b6f2166d3b6ddec5560a84c3507ef83e94e
md_charger_derating__altruistic__agent_trigger_only__r005,derating,altruistic,agent_trigger_only,agent,2,md_charger_derating_day2,2,1,gurobi,ok/optimal,0.019913522245,0.02,300.0,True,2.602272,503.0980012299314,513.3200106811906,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r005\day_2.xlsx,1bf23da1693640b50918565ee1f723d372563585227d806c20c69eed1c1633c2,200c40ebaa29be8d348c75a50c6e2b6f2166d3b6ddec5560a84c3507ef83e94e
md_charger_derating__altruistic__agent_trigger_only__r005,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,1,1,gurobi,ok/optimal,0.019095796271,0.02,300.0,True,6.413219,496.4584818495213,506.1233094550409,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r005\day_3.xlsx,30079c8b88bbac8f231b8fd16bc7fc2dce52c952f6e57f660baf59cc66a2bc95,11de11e3eef3abb48fafa32d6a7fe34ac86325a726baed420855d3512d6e3bf0
md_charger_derating__altruistic__agent_trigger_only__r005,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,2,1,gurobi,ok/optimal,0.019994042307,0.02,300.0,True,6.271293,500.9173069851066,511.137001824346,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r005\day_3.xlsx,30079c8b88bbac8f231b8fd16bc7fc2dce52c952f6e57f660baf59cc66a2bc95,11de11e3eef3abb48fafa32d6a7fe34ac86325a726baed420855d3512d6e3bf0
md_charger_derating__altruistic__agent_trigger_only__r005,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,3,31,gurobi,ok/optimal,0.018615981188,0.02,300.0,True,0.258277,140.6969061568379,143.3658012152991,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r005\day_3.xlsx,30079c8b88bbac8f231b8fd16bc7fc2dce52c952f6e57f660baf59cc66a2bc95,11de11e3eef3abb48fafa32d6a7fe34ac86325a726baed420855d3512d6e3bf0
md_charger_derating__altruistic__agent_trigger_only__r005,derating,altruistic,agent_trigger_only,agent,3,md_charger_derating_day3,4,31,gurobi,ok/optimal,0.019774157058,0.02,300.0,True,0.311655,139.7891216422656,142.6090963106653,False,results\revision\multiday_charger_derating_v1\runs\md_charger_derating__altruistic__agent_trigger_only__r005\day_3.xlsx,30079c8b88bbac8f231b8fd16bc7fc2dce52c952f6e57f660baf59cc66a2bc95,11de11e3eef3abb48fafa32d6a7fe34ac86325a726baed420855d3512d6e3bf0
md_nominal__altruistic__scheduled_daily_replan__r001,nominal,altruistic,oracle_event_trigger,scheduled_daily_replan,2,md_nominal_day2,1,1,gurobi,ok/optimal,0.01799511961,0.02,300.0,True,3.014794,500.3794954663684,509.5488886648502,False,results\revision\multiday_charger_derating_v1\runs\md_nominal__altruistic__scheduled_daily_replan__r001\day_2.xlsx,65cfe6982abff61fab5657802e306ee67e51cc7bd8b7b79d273d499659c05eca,4f3ef8756e7ee58e5a858080cadfa5c22eb215ce11cfee435b82c8c17d4387b3
md_nominal__altruistic__scheduled_daily_replan__r001,nominal,altruistic,oracle_event_trigger,scheduled_daily_replan,2,md_nominal_day2,2,1,gurobi,ok/optimal,0.016502189362,0.02,300.0,True,4.138585,506.6895695925796,515.1913548884686,False,results\revision\multiday_charger_derating_v1\runs\md_nominal__altruistic__scheduled_daily_replan__r001\day_2.xlsx,65cfe6982abff61fab5657802e306ee67e51cc7bd8b7b79d273d499659c05eca,4f3ef8756e7ee58e5a858080cadfa5c22eb215ce11cfee435b82c8c17d4387b3
md_nominal__altruistic__scheduled_daily_replan__r001,nominal,altruistic,oracle_event_trigger,scheduled_daily_replan,3,md_nominal_day3,1,1,gurobi,ok/optimal,0.019890011378,0.02,300.0,True,6.705075,497.072422233631,507.1598371653327,False,results\revision\multiday_charger_derating_v1\runs\md_nominal__altruistic__scheduled_daily_replan__r001\day_3.xlsx,f194c78deafef2a1a870ddecbae47ea9681c73e1cb13dbbb22bbba5a284007c4,c44efb18e40e10ca5ac2716f1141b3bb20da4d7ac5a3b9a1725a159fc27e9389
md_nominal__altruistic__scheduled_daily_replan__r001,nominal,altruistic,oracle_event_trigger,scheduled_daily_replan,3,md_nominal_day3,2,1,gurobi,ok/optimal,0.019990077407,0.02,300.0,True,6.431796,502.7932472553815,513.0491392628253,False,results\revision\multiday_charger_derating_v1\runs\md_nominal__altruistic__scheduled_daily_replan__r001\day_3.xlsx,f194c78deafef2a1a870ddecbae47ea9681c73e1cb13dbbb22bbba5a284007c4,c44efb18e40e10ca5ac2716f1141b3bb20da4d7ac5a3b9a1725a159fc27e9389
